ts,open,high,low,close,volume,oi
2026-07-15 14:55:00+05:30,24083.15,24084.85,24076.45,24080.7,0,0
2026-07-15 14:56:00+05:30,24080.9,24082.7,24077.7,24079.45,0,0
2026-07-15 14:57:00+05:30,24079.75,24081.0,24072.35,24073.05,0,0
2026-07-15 14:58:00+05:30,24073.55,24079.9,24072.9,24077.55,0,0
2026-07-15 14:59:00+05:30,24077.65,24079.35,24066.2,24067.85,0,0
2026-07-15 15:00:00+05:30,24067.15,24091.6,24061.05,24069.25,0,0
2026-07-15 15:01:00+05:30,24069.2,24078.1,24067.1,24067.25,0,0
2026-07-15 15:02:00+05:30,24066.55,24069.0,24061.65,24066.35,0,0
2026-07-15 15:03:00+05:30,24065.9,24072.75,24065.9,24067.0,0,0
2026-07-15 15:04:00+05:30,24065.55,24075.4,24065.55,24073.7,0,0
2026-07-15 15:05:00+05:30,24072.9,24077.45,24068.9,24069.6,0,0
2026-07-15 15:06:00+05:30,24068.25,24078.05,24068.25,24073.85,0,0
2026-07-15 15:07:00+05:30,24072.1,24080.45,24072.1,24078.2,0,0
2026-07-15 15:08:00+05:30,24077.45,24079.1,24076.05,24076.5,0,0
2026-07-15 15:09:00+05:30,24075.85,24078.95,24071.95,24072.65,0,0
2026-07-15 15:10:00+05:30,24072.5,24077.15,24072.1,24076.3,0,0
2026-07-15 15:11:00+05:30,24074.1,24076.7,24073.8,24075.65,0,0
2026-07-15 15:12:00+05:30,24074.6,24079.45,24072.55,24073.4,0,0
2026-07-15 15:13:00+05:30,24072.4,24076.75,24071.95,24072.55,0,0
2026-07-15 15:14:00+05:30,24072.4,24080.05,24072.4,24077.75,0,0
2026-07-15 15:15:00+05:30,24076.1,24078.8,24073.35,24074.2,0,0
2026-07-15 15:16:00+05:30,24073.4,24076.35,24070.65,24071.55,0,0
2026-07-15 15:17:00+05:30,24069.8,24076.85,24069.8,24072.8,0,0
2026-07-15 15:18:00+05:30,24071.85,24075.15,24069.95,24073.5,0,0
2026-07-15 15:19:00+05:30,24072.35,24080.45,24072.35,24079.1,0,0
2026-07-15 15:20:00+05:30,24077.9,24085.15,24077.5,24083.65,0,0
2026-07-15 15:21:00+05:30,24081.5,24086.5,24078.6,24079.3,0,0
2026-07-15 15:22:00+05:30,24078.95,24081.25,24074.45,24078.0,0,0
2026-07-15 15:23:00+05:30,24077.4,24082.2,24077.4,24079.85,0,0
2026-07-15 15:24:00+05:30,24079.7,24087.4,24078.25,24086.3,0,0
2026-07-15 15:25:00+05:30,24085.6,24091.3,24083.1,24087.5,0,0
2026-07-15 15:26:00+05:30,24085.4,24089.3,24083.25,24085.1,0,0
2026-07-15 15:27:00+05:30,24082.95,24086.6,24081.6,24084.6,0,0
2026-07-15 15:28:00+05:30,24086.65,24086.65,24074.7,24077.8,0,0
2026-07-15 15:29:00+05:30,24076.85,24083.05,24070.75,24073.45,0,0
